Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
205262,"Strip Jack (Inspector Rebus, #4)",Ian Rankin,"Rankin, Ian",,"=""0312965141""","=""9780312965143""",5,3.88,St. Martin's Paperbacks,Mass Market Paperback,269,1998,1992,,2011/03/13,,,read,,,,1,0
77489,"The Black Book (Inspector Rebus, #5)",Ian Rankin,"Rankin, Ian",,"=""0312976755""","=""9780312976750""",5,3.97,Minotaur Books,Mass Market Paperback,352,2000,1993,,2011/03/13,,,read,,,,1,0
336236,"A Question of Blood (Inspector Rebus, #14)",Ian Rankin,"Rankin, Ian",,"=""0752877135""","=""9780752877136""",5,4.07,Orion,Paperback,440,2005,2003,,2011/03/13,,,read,,,,1,0
507992,"The Hanging Garden (Inspector Rebus, #9)",Ian Rankin,"Rankin, Ian",,"=""0312969139""","=""9780312969134""",5,4.09,Minotaur Books,Paperback,349,1999,1998,,2011/03/13,,,read,,,,1,0
1845403,"Exit Music (Inspector Rebus, #17)",Ian Rankin,"Rankin, Ian",,"=""0752882856""","=""9780752882857""",5,4.13,Orion,Paperback,400,2008,2007,,2011/03/13,,,read,,,,1,0
2573867,"A Darker Domain (Inspector Karen Pirie, #2)",Val McDermid,"McDermid, Val",,"=""0007243294""","=""9780007243297""",3,4.01,harpercollins,Hardcover,371,2008,2008,,2011/03/13,,,read,,,,1,0
459386,"The Mermaids Singing (Tony Hill & Carol Jordan, #1)",Val McDermid,"McDermid, Val",,"=""0312983603""","=""9780312983604""",3,3.95,St. Martin's Paperbacks,Mass Market Paperback,364,2002,1995,,2011/03/13,,,read,,,,1,0
968,"The da Vinci Code (Robert Langdon, #2)",Dan    Brown,"Brown, Dan",,"=""""","=""""",3,3.93,Anchor,Paperback,489,2006,2003,,2011/03/10,,,read,,,,1,0
285092,High Fidelity,Nick Hornby,"Hornby, Nick",,"=""1573225517""","=""9781573225519""",0,3.90,Riverhead Books,Paperback,323,1996,1995,,2011/03/10,to-read,to-read (#25),to-read,,,,0,0
4271,About a Boy,Nick Hornby,"Hornby, Nick","Udo Wachtveitl, Julian Rhind-Tutt, Christophe Mercier, Federica Pedrotti","=""0140285679""","=""9780140285673""",3,3.80,Penguin Books,Mass Market Paperback,307,2000,1998,,2011/03/10,,,read,,,,1,0
92367,Whiteout,Ken Follett,"Follett, Ken",,"=""0451215710""","=""9780451215710""",3,3.67,Penguin Books,Mass Market Paperback,469,2005,2004,,2011/03/10,,,read,,,,1,0
5043,"The Pillars of the Earth (Kingsbridge, #1)",Ken Follett,"Follett, Ken",,"=""045122213X""","=""9780451222138""",5,4.35,Penguin Books,Paperback,976,2007,1989,,2011/03/10,,,read,,,,1,0
3153910,The Art of Racing in the Rain,Garth Stein,"Stein, Garth",,"=""1554681723""","=""9781554681723""",4,4.23,Harper Collins,Hardcover,336,2008,2008,2011/03/10,2011/02/19,,,read,,,,1,0
6534,"Postmortem (Kay Scarpetta, #1)",Patricia Daniels Cornwell,"Cornwell, Patricia Daniels",Patricia Cornwell,"=""0743477154""","=""9780743477154""",3,4.03,Pocket Books,Mass Market Paperback,342,2003,1990,,2011/03/09,,,read,,,,1,0
231604,"Déjà Dead (Temperance Brennan, #1)",Kathy Reichs,"Reichs, Kathy",,"=""""","=""""",3,3.88,Pocket Books,Mass Market Paperback,532,1998,1997,,2011/03/09,,,read,,,,1,0
91482,The Grave Tattoo,Val McDermid,"McDermid, Val",,"=""0312339216""","=""9780312339210""",3,3.82,Minotaur Books,Hardcover,390,2007,2006,,2011/03/09,,,read,,,,1,0
32261,Tess of the D’Urbervilles,Thomas Hardy,"Hardy, Thomas","Margaret R. Higonnet, Tim Dolin","=""""","=""""",5,3.84,Penguin Classics,Paperback,518,2003,1891,,2011/03/06,,,read,,,,1,0
12505,The Idiot,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Anna Brailovsky, Joseph Frank, Constance Garnett","=""0679642420""","=""9780679642428""",5,4.21,Modern Library,Paperback,667,2003,1869,,2011/03/06,,,read,,,,1,0
33,The Lord of the Rings,J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""0618640150""","=""9780618640157""",5,4.54,Houghton Mifflin Harcourt,Paperback,1216,2005,1954,,2011/03/06,,,read,,,,1,0
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon,"Haddon, Mark",,"=""1400032717""","=""9781400032716""",2,3.89,Vintage,Paperback,226,2004,2003,,2011/03/06,,,read,,,,1,0
32085,"All Creatures Great and Small (All Creatures Great and Small, #1-2)",James Herriot,"Herriot, James",,"=""0312965788""","=""9780312965785""",4,4.35,St. Martin's Paperbacks,Mass Market Paperback,437,1998,1972,,2011/03/06,,,read,,,,1,0
6304335,"Beautiful Creatures (Caster Chronicles, #1)",Kami Garcia,"Garcia, Kami",Margaret Stohl,"=""0316042676""","=""9780316042673""",3,3.77,"Little, Brown and Company",Hardcover,563,2009,2009,,2011/03/06,,,read,,,,1,0
3664843,Mr Wong Goes West,Nury Vittachi,"Vittachi, Nury",,"=""1846970814""","=""9781846970818""",3,3.60,Polygon Press,Paperback,247,2008,2008,,2011/03/06,,,read,,,,1,0
6834410,The Imperfectionists,Tom Rachman,"Rachman, Tom",,"=""0385343663""","=""9780385343664""",0,3.55,The Dial Press,Hardcover,272,2010,2010,,2011/03/06,to-read,to-read (#23),to-read,,,,0,0
7093222,"Broken (Will Trent, #4)",Karin Slaughter,"Slaughter, Karin",,"=""0385341970""","=""9780385341974""",0,4.17,Delacorte Press,Hardcover,398,2010,2010,,2011/03/06,to-read,to-read (#22),to-read,,,,0,0
6280118,One Day,David Nicholls,"Nicholls, David",,"=""0340896965""","=""9780340896969""",0,3.87,Hodder & Stoughton,Paperback,435,2009,2009,,2011/03/06,to-read,to-read (#21),to-read,,,,0,0
4137,Me Talk Pretty One Day,David Sedaris,"Sedaris, David",,"=""0349113912""","=""9780349113913""",0,4.01,"Little, Brown and Company",Paperback,272,2001,2000,,2011/03/06,to-read,to-read (#20),to-read,,,,0,0
4078927,Little Bee,Chris Cleave,"Cleave, Chris",,"=""038566530X""","=""9780385665308""",0,3.72,Simon & Schuster,Hardcover,288,2009,2008,,2011/03/06,to-read,to-read (#19),to-read,,,,0,0
7703038,Nemesis,Philip Roth,"Roth, Philip",,"=""0547318359""","=""9780547318356""",0,3.86,Houghton Mifflin Harcourt,Hardcover,280,2010,2010,,2011/03/06,to-read,to-read (#18),to-read,,,,0,0
432,"City of Glass (The New York Trilogy, #1)",Paul Auster,"Auster, Paul",,"=""0140097317""","=""9780140097313""",0,3.76,Penguin Books,Paperback,203,1987,1985,,2011/03/06,to-read,to-read (#17),to-read,,,,0,0
50144,Kitchen,Banana Yoshimoto,"Yoshimoto, Banana","Megan Backus, Noguchi Rika","=""0802142443""","=""9780802142443""",4,3.90,Grove Press,Paperback,160,2006,1988,,2011/03/05,,,read,,,,1,0
53835,The Age of Innocence,Edith Wharton,"Wharton, Edith",Maureen Howard,"=""159308143X""","=""9781593081430""",0,3.97,Barnes & Noble Classics,Paperback,293,2004,1920,,2011/03/05,to-read,to-read (#16),to-read,,,,0,0
446,The Brooklyn Follies,Paul Auster,"Auster, Paul",,"=""0312426232""","=""9780312426231""",4,3.88,Picador,Paperback,306,2006,2005,,2011/03/05,,,read,,,,1,0
431,"The New York Trilogy (New York Trilogy, #1-3)",Paul Auster,"Auster, Paul","Lucy Sante, Art Spiegelman","=""0143039830""","=""9780143039839""",5,3.86,Penguin Classics,Paperback,308,2006,1987,,2011/03/05,,,read,,,,1,0
40117,The Unconsoled,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""057122539X""","=""9780571225392""",3,3.59,Faber and Faber,Paperback,535,1995,1995,,2011/03/05,,,read,,,,1,0
28923,When We Were Orphans,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""0571225403""","=""9780571225408""",3,3.54,Faber & Faber,Paperback,320,2005,2000,,2011/03/05,,,read,,,,1,0
28921,The Remains of the Day,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""""","=""""",5,4.14,Faber & Faber,Paperback,258,2005,1989,,2011/03/05,,,read,,,,1,0
45794,Clockers,Richard Price,"Price, Richard",,"=""0747562733""","=""9780747562733""",0,4.09,Bloomsbury Pub Ltd,Paperback,608,2003,1992,,2011/03/05,to-read,to-read (#15),to-read,,,,0,0
261479,Shanghai Baby,Wei Hui,"Hui, Wei",Bruce Humes,"=""1841196843""","=""9781841196848""",3,3.24,Robinson,Mass Market Paperback,311,2002,1999,,2011/02/28,,,read,,,,1,0
2978,Lost Horizon,James Hilton,"Hilton, James",,"=""0060594527""","=""9780060594527""",3,3.95,Harper Perennial,Paperback,241,2004,1933,,2011/02/27,,,read,,,,1,0
91480,"The Wire in the Blood (Tony Hill & Carol Jordan, #2)",Val McDermid,"McDermid, Val",,"=""0312936923""","=""9780312936921""",0,4.17,St. Martin's Paperbacks,Mass Market Paperback,528,2005,1997,,2011/02/27,to-read,to-read (#14),to-read,,,,0,0
3826,"The Lighthouse (Adam Dalgliesh, #13)",P.D. James,"James, P.D.",,"=""0307275736""","=""9780307275738""",3,3.86,Knopf Doubleday Publishing Group,Paperback,383,2006,2005,,2011/02/26,,,read,,,,1,0
41913,The Children of Men,P.D. James,"James, P.D.",,"=""0307279901""","=""9780307279903""",0,3.67,Vintage,Paperback,241,2006,1992,,2011/02/26,to-read,to-read (#13),to-read,,,,0,0
7039,"Tears of the Giraffe (No. 1 Ladies' Detective Agency, #2)",Alexander McCall Smith,"Smith, Alexander McCall",,"=""""","=""""",3,3.98,Abacus,Paperback,233,2003,2000,,2011/02/26,,,read,,,,1,0
386187,Midnight in the Garden of Good and Evil,John Berendt,"Berendt, John",,"=""0679751521""","=""9780679751526""",3,3.92,Vintage,Paperback,386,1999,1994,,2011/02/26,,,read,,,,1,0
5972723,Slumdog Millionaire,Vikas Swarup,"Swarup, Vikas",,"=""1439136653""","=""9781439136652""",0,4.02,Scribner,Paperback,333,2008,2005,,2011/02/24,to-read,to-read (#12),to-read,,,,0,0
475,Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,"Diamond, Jared",,"=""0143036556""","=""9780143036555""",3,3.93,Penguin Books Ltd. (London),Paperback,608,2005,2004,,2011/02/20,,,read,,,,1,0
1842,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,"Diamond, Jared",,"=""0739467352""","=""9780739467350""",4,4.04,W.W. Norton & Company,Paperback,498,2005,1997,,2011/02/20,,,read,,,,1,0
7885502,All the King's Men,Robert Penn Warren,"Warren, Robert Penn",,"=""""","=""""",0,4.09,Bantam Classics,Paperback,438,1966,1946,,2011/02/20,to-read,to-read (#11),to-read,,,,0,0
6149,"Beloved (Beloved Trilogy, #1)",Toni Morrison,"Morrison, Toni",,"=""""","=""9781400033416""",0,3.97,Vintage,Paperback,325,2004,1987,,2011/02/20,to-read,to-read (#10),to-read,,,,0,0
394535,"Blood Meridian, or, the Evening Redness in the West",Cormac McCarthy,"McCarthy, Cormac",,"=""""","=""""",0,4.16,Vintage Books,Paperback,351,2010,1985,,2011/02/20,to-read,to-read (#9),to-read,,,,0,0
7184066,Fault Lines: How Hidden Fractures Still Threaten the World Economy,Raghuram G. Rajan,"Rajan, Raghuram G.",,"=""0691146837""","=""9780691146836""",0,4.11,Princeton University Press,Hardcover,260,2010,2010,,2011/02/20,to-read,to-read (#8),to-read,,,,0,0
6025160,Lords of Finance: The Bankers Who Broke the World,Liaquat Ahamed,"Ahamed, Liaquat",,"=""159420182X""","=""9781594201820""",0,4.03,Penguin Press,Hardcover,564,2009,2009,,2011/02/20,to-read,to-read (#7),to-read,,,,0,0
69136,"The Book of Lost Things (The Book of Lost Things, #1)",John Connolly,"Connolly, John",,"=""0743298853""","=""9780743298858""",3,3.96,Atria Books,Hardcover,339,2006,2006,,2011/02/20,,,read,,,,1,0
14866,Nineteen Minutes,Jodi Picoult,"Picoult, Jodi",,"=""0743496728""","=""9780743496728""",3,4.17,Atria,Hardcover,440,2007,2007,,2011/02/20,,,read,,,,1,0
1232,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Lucia Graves,"=""""","=""""",4,4.30,Penguin Books,Paperback,487,2005,2001,,2011/02/20,,,read,,,,1,0
12497,No Country for Old Men,Cormac McCarthy,"McCarthy, Cormac",,"=""""","=""""",5,4.16,Knopf Doubleday Publishing Group,Paperback,309,2006,2005,,2011/02/19,,,read,,,,1,0
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt,"Levitt, Steven D.",Stephen J. Dubner,"=""0061234001""","=""9780061234002""",3,4.01,William Morrow,Hardcover,268,2006,2005,,2011/02/19,,,read,,,,1,0
6334,Never Let Me Go,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""1400078776""","=""9781400078776""",4,3.85,Vintage Books ,Paperback,288,2010,2005,,2011/02/19,,,read,,,,1,0
9996645,"Truly, Madly, Deeply",Faraaz Kazi,"Kazi, Faraaz",,"=""8122311644""","=""9788122311648""",0,3.58,Cedar Books (Pustak Mahal),Paperback,303,2010,2010,,2011/02/19,to-read,to-read (#6),to-read,,,,0,0
7865197,West of Here,Jonathan Evison,"Evison, Jonathan",,"=""1565129520""","=""9781565129528""",0,3.37,Algonquin Books,Hardcover,486,2011,2011,,2011/02/19,to-read,to-read (#4),to-read,,,,0,0
5759,Fight Club,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0393327345""","=""9780393327342""",0,4.18,W.W. Norton & Company (NYC),Paperback,218,2005,1996,,2011/02/19,to-read,to-read (#3),to-read,,,,0,0
7093952,"Faithful Place (Dublin Murder Squad, #3)",Tana French,"French, Tana",,"=""0670021873""","=""9780670021871""",0,4.00,Viking,Hardcover,400,2010,2010,,2011/02/19,to-read,to-read (#2),to-read,,,,0,0
61278,The Company of Strangers: A Natural History of Economic Life,Paul Seabright,"Seabright, Paul",,"=""0691124523""","=""9780691124520""",0,3.67,Princeton University Press,Paperback,320,2005,2004,,2011/02/19,to-read,to-read (#1),to-read,,,,0,0
7016470,Talking About Detective Fiction,P.D. James,"James, P.D.",,"=""0307592820""","=""9780307592828""",5,3.77,Knopf,Hardcover,198,2009,2009,,2011/02/18,,,read,,,,1,0
592657,Deliverance,James Dickey,"Dickey, James",,"=""038531387X""","=""9780385313872""",5,3.89,Delta,Paperback,278,1994,1970,,2011/02/18,,,read,,,,1,0
6235027,Prisoner of the State: The Secret Journal of Premier Zhao Ziyang,Zhao Ziyang,"Ziyang, Zhao","Bao Pu, Renee Chiang, Adi Ignatius","=""1439149380""","=""9781439149386""",2,3.84,Simon & Schuster,Hardcover,336,2009,2009,,2011/02/14,,,read,,,,1,0
5064,"World Without End (Kingsbridge, #2)",Ken Follett,"Follett, Ken",,"=""""","=""""",4,4.32,Dutton,Hardcover,1237,2007,2007,,2011/02/14,,,read,,,,1,0
1656001,"The Host (The Host, #1)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316068047""","=""9780316068048""",4,3.86,"Little, Brown and Company",Hardcover,619,2008,2008,,2011/02/14,,,read,,,,1,0
77203,The Kite Runner,Khaled Hosseini,"Hosseini, Khaled",,"=""159463193X""","=""9781594631931""",4,4.35,Riverhead Books,Paperback,371,2004,2003,,2011/02/14,,,read,,,,1,0
41865,"Twilight (The Twilight Saga, #1)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316015849""","=""9780316015844""",3,3.67,"Little, Brown and Company",Paperback,498,2006,2005,,2011/02/14,,,read,,,,1,0
67931,The Analyst,John Katzenbach,"Katzenbach, John",,"=""0552150215""","=""9780552150217""",5,4.12,Corgi,Paperback,491,2003,2002,,2011/02/14,,,read,,,,1,0
7793317,"Ashes to Dust (Thora Gudmundsdottir, #3)",Yrsa Sigurdardottir,"Sigurdardottir, Yrsa",Philip Roughton,"=""1444700065""","=""9781444700060""",3,3.71,Hodder & Stoughton,Paperback,455,2010,2007,,2011/02/14,,,read,,,,1,0
1613280,"Last Rituals (Þóra Guðmundsdóttir, #1)",Yrsa Sigurdardottir,"Sigurdardottir, Yrsa",Yrsa   Sigurdardóttir,"=""0061143367""","=""9780061143366""",5,3.59,William Morrow,Hardcover,314,2007,2005,,2011/02/14,,,read,,,,1,0
77491,"Let It Bleed (Inspector Rebus, #7)",Ian Rankin,"Rankin, Ian",,"=""0312966652""","=""9780312966652""",5,4.03,St. Martin's Paperbacks,Mass Market Paperback,292,1998,1995,,2011/02/14,,,read,,,,1,0
205650,"Fleshmarket Close (Inspector Rebus, #15)",Ian Rankin,"Rankin, Ian",,"=""0752865633""","=""9780752865638""",5,4.01,Orion,Paperback,482,2005,2004,,2011/02/14,,,read,,,,1,0
69802,"Tooth and Nail (Inspector Rebus, #3)",Ian Rankin,"Rankin, Ian",,"=""0752809407""","=""9780752809403""",5,3.93,Orion,Paperback,277,1998,1992,,2011/02/14,,,read,,,,1,0
69800,"The Naming of the Dead (Inspector Rebus, #16)",Ian Rankin,"Rankin, Ian",,"=""0316057576""","=""9780316057578""",5,4.03,"Little, Brown and Company",Hardcover,464,2007,2006,,2011/02/14,,,read,,,,1,0
336237,"The Falls (Inspector Rebus, #12)",Ian Rankin,"Rankin, Ian",,"=""0752877259""","=""9780752877259""",5,4.04,Orion,Paperback,479,2005,2001,,2011/02/14,,,read,,,,1,0
904488,"Resurrection Men (Inspector Rebus, #13)",Ian Rankin,"Rankin, Ian",,"=""0316608491""","=""9780316608497""",5,4.05,"Little, Brown and Company",Paperback,528,2004,2002,,2011/02/14,,,read,,,,1,0
68768,"Black and Blue (Inspector Rebus, #8)",Ian Rankin,"Rankin, Ian",,"=""0312966776""","=""9780312966775""",5,4.09,St Martins Pr,Paperback,352,1999,1997,,2011/02/14,,,read,,,,1,0
77490,"Hide and Seek (Inspector Rebus, #2)",Ian Rankin,"Rankin, Ian",,"=""0312963971""","=""9780312963972""",5,3.83,St. Martin's Paperbacks,Mass Market Paperback,210,1997,1990,,2011/02/14,,,read,,,,1,0
